No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
1,0,0,1,0,1.5707963e+10,0
2,0.01,0.5729578,1,3.4847319e-14,1.5607963e+10,0.5729578
3,0.02,1.1459156,1,3.4847319e-14,1.5507963e+10,1.1459156
4,0.03,1.7188734,1,3.4847319e-14,1.5407963e+10,1.7188734
5,0.04,2.2918312,1,1.0834919e-13,1.5307963e+10,2.2918312
6,0.05,2.864789,1,3.3886699e-14,1.5207963e+10,2.864789
7,0.06,3.4377468,1,3.3886699e-14,1.5107963e+10,3.4377468
8,0.07,4.0107046,1,3.3886699e-14,1.5007963e+10,4.0107046
9,0.08,4.5836624,1,-1.1503829e-13,1.4907963e+10,4.5836624
10,0.09,5.1566202,1,-1.1503829e-13,1.4807963e+10,5.1566202
11,0.1,5.729578,1,3.38867e-14,1.4707963e+10,5.729578
12,0.11,6.3025357,1,1.8281169e-13,1.4607963e+10,6.3025357
13,0.12,6.8754935,1,-2.2673204e-13,1.4507963e+10,6.8754935
14,0.13,7.4484513,1,5.2502325e-14,1.4407963e+10,7.4484513
15,0.14,8.0214091,1,5.2502325e-14,1.4307963e+10,8.0214091
16,0.15,8.5943669,1,5.2502325e-14,1.4207963e+10,8.5943669
17,0.16,9.1673247,1,5.2502325e-14,1.4107963e+10,9.1673247
18,0.17,9.7402825,1,5.2502325e-14,1.4007963e+10,9.7402825
19,0.18,10.31324,1,-2.2673204e-13,1.3907963e+10,10.31324
20,0.19,10.886198,1,5.2502326e-14,1.3807963e+10,10.886198
21,0.2,11.459156,1,5.2502326e-14,1.3707963e+10,11.459156
22,0.21,12.032114,1,5.2502326e-14,1.3607963e+10,12.032114
23,0.22,12.605071,1,5.2502326e-14,1.3507963e+10,12.605071
24,0.23,13.178029,1,5.2502326e-14,1.3407963e+10,13.178029
25,0.24,13.750987,1,-2.2673205e-13,1.3307963e+10,13.750987
26,0.25,14.323945,1,3.3886702e-14,1.3207963e+10,14.323945
27,0.26,14.896903,1,3.3886702e-14,1.3107963e+10,14.896903
28,0.27,15.46986,1,3.3886702e-14,1.3007963e+10,15.46986
29,0.28,16.042818,1,3.3886702e-14,1.2907963e+10,16.042818
30,0.29,16.615776,1,3.3886702e-14,1.2807963e+10,16.615776
31,0.3,17.188734,1,3.3886702e-14,1.2707963e+10,17.188734
32,0.31,17.761692,1,3.3886702e-14,1.2607963e+10,17.761692
33,0.32,18.334649,1,3.3886702e-14,1.2507963e+10,18.334649
34,0.33,18.907607,1,3.3886702e-14,1.2407963e+10,18.907607
35,0.34,19.480565,1,-5.0596645e-13,1.2307963e+10,19.480565
36,0.35,20.053523,1,5.2502331e-14,1.2207963e+10,20.053523
37,0.36,20.626481,1,5.2502331e-14,1.2107963e+10,20.626481
38,0.37,21.199438,1,5.2502331e-14,1.2007963e+10,21.199438
39,0.38,21.772396,1,5.2502331e-14,1.1907963e+10,21.772396
40,0.39,22.345354,1,5.2502331e-14,1.1807963e+10,22.345354
41,0.4,22.918312,1,5.2502331e-14,1.1707963e+10,22.918312
42,0.41,23.49127,1,5.2502331e-14,1.1607963e+10,23.49127
43,0.42,24.064227,1,5.2502331e-14,1.1507963e+10,24.064227
44,0.43,24.637185,1,5.2502331e-14,1.1407963e+10,24.637185
45,0.44,25.210143,1,5.2502331e-14,1.1307963e+10,25.210143
46,0.45,25.783101,1,5.2502331e-14,1.1207963e+10,25.783101
47,0.46,26.356059,1,-5.0596649e-13,1.1107963e+10,26.356059
48,0.47,26.929016,1,5.2502334e-14,1.1007963e+10,26.929016
49,0.48,27.501974,1,5.2502334e-14,1.0907963e+10,27.501974
50,0.49,28.074932,1,5.2502334e-14,1.0807963e+10,28.074932
51,0.5,28.64789,1,5.2502334e-14,1.0707963e+10,28.64789
52,0.51,29.220848,1,5.2502334e-14,1.0607963e+10,29.220848
53,0.52,29.793805,1,5.2502334e-14,1.0507963e+10,29.793805
54,0.53,30.366763,1,5.2502334e-14,1.0407963e+10,30.366763
55,0.54,30.939721,1,5.2502334e-14,1.0307963e+10,30.939721
56,0.55,31.512679,1,5.2502334e-14,1.0207963e+10,31.512679
57,0.56,32.085637,1,5.2502334e-14,1.0107963e+10,32.085637
58,0.57,32.658594,1,5.2502334e-14,1.0007963e+10,32.658594
59,0.58,33.231552,1,5.2502334e-14,9.9079632e+09,33.231552
60,0.59,33.80451,1,5.2502334e-14,9.8079632e+09,33.80451
61,0.6,34.377468,1,5.2502334e-14,9.7079632e+09,34.377468
62,0.61,34.950426,1,5.2502334e-14,9.6079632e+09,34.950426
63,0.62,35.523383,1,5.2502334e-14,9.5079632e+09,35.523383
