No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
39,0.38,-59.188952,-4.4719311,-2.1039329,447.21915,-59.188952
40,0.39,-61.75261,-4.4809349,-1.3015591,448.11997,-61.75261
41,0.4,-64.319098,-4.4818378,-0.49404691,448.21071,-64.319098
42,0.41,-66.883779,-4.4746338,0.31558533,447.49076,-66.883779
43,0.42,-69.442017,-4.4593475,1.1242792,445.96258,-69.442017
44,0.43,-71.989204,-4.4360343,1.9289736,443.6317,-71.989204
45,0.44,-74.520768,-4.4047795,2.7266419,440.50667,-74.520768
46,0.45,-77.032196,-4.3656978,3.5143288,436.59893,-77.032196
47,0.46,-79.519049,-4.3189317,4.2891848,431.92275,-79.519049
48,0.47,-81.976977,-4.2646501,5.0484987,426.49503,-81.976977
49,0.48,-84.401732,-4.2030467,5.789727,420.33511,-84.401732
50,0.49,-86.789184,-4.1343376,6.5105196,413.46461,-86.789184
51,0.5,-89.135333,-4.058759,7.2087411,405.90717,-89.135333
52,0.51,-91.436319,-3.9765654,7.8824879,397.68821,-91.436319
53,0.52,-93.688431,-3.8880264,8.5301007,388.83469,-93.688431
54,0.53,-95.888116,-3.7934243,9.1501722,379.37487,-95.888116
55,0.54,-98.031986,-3.6930519,9.7415505,369.33801,-98.031986
56,0.55,-100.11682,-3.5872096,10.303337,358.75414,-100.11682
57,0.56,-102.13958,-3.476203,10.834884,347.65383,-102.13958
58,0.57,-104.09739,-3.3603407,11.335779,336.06795,-104.09739
59,0.58,-105.98755,-3.239932,11.805841,324.02741,-105.98755
60,0.59,-107.80756,-3.1152847,12.245098,311.563,-107.80756
61,0.6,-109.55507,-2.9867036,12.653775,298.70519,-109.55507
62,0.61,-111.2279,-2.8544884,13.03227,285.48396,-111.2279
63,0.62,-112.82407,-2.7189327,13.381136,271.92867,-112.82407
64,0.63,-114.34174,-2.5803225,13.70106,258.06792,-114.34174
65,0.64,-115.77923,-2.4389352,13.992841,243.92944,-115.77923
66,0.65,-117.13503,-2.2950389,14.257365,229.54005,-117.13503
67,0.66,-118.40779,-2.1488919,14.495589,214.92557,-118.40779
68,0.67,-119.59626,-2.0007421,14.708519,200.11079,-119.59626
69,0.68,-120.69939,-1.8508269,14.897185,185.11946,-120.69939
70,0.69,-121.71621,-1.6993734,15.062631,169.97429,-121.71621
71,0.7,-122.6459,-1.5465982,15.205891,154.69693,-122.6459
72,0.71,-123.48778,-1.392708,15.327977,139.30806,-123.48778
73,0.72,-124.24125,-1.2378999,15.429864,123.82738,-124.24125
74,0.73,-124.90583,-1.0823621,15.512474,108.27372,-124.90583
75,0.74,-125.48117,-0.92627439,15.576671,92.665048,-125.48117
76,0.75,-125.967,-0.76980905,15.623247,77.018598,-125.967
77,0.76,-126.36314,-0.61313159,15.652913,61.350922,-126.36314
78,0.77,-126.66952,-0.45640173,15.666295,45.677989,-126.66952
79,0.78,-126.88615,-0.29977428,15.663929,30.015281,-126.88615
80,0.79,-127.01314,-0.14340013,15.646253,14.377888,-127.01314
81,0.8,-127.05066,0.012572753,15.61361,-1.2193928,-127.05066
82,0.81,-126.999,0.16799831,15.566241,-16.761958,-126.999
83,0.82,-126.85851,0.32273144,15.504289,-32.235295,-126.85851
84,0.83,-126.62962,0.47662697,15.427798,-47.624888,-126.62962
85,0.84,-126.31285,0.62953872,15.336716,-62.916119,-126.31285
86,0.85,-125.90882,0.78131862,15.230899,-78.094179,-125.90882
87,0.86,-125.41822,0.9318158,15.110111,-93.143983,-125.41822
88,0.87,-124.84182,1.0808758,14.974037,-108.05008,-124.84182
89,0.88,-124.1805,1.2283399,14.822283,-122.7966,-124.1805
90,0.89,-123.43521,1.3740442,14.654387,-137.36717,-123.43521
91,0.9,-122.60702,1.5178197,14.469826,-151.74486,-122.60702
92,0.91,-121.69707,1.659491,14.268029,-165.91215,-121.69707
93,0.92,-120.70664,1.7988766,14.048382,-179.85088,-120.70664
94,0.93,-119.63708,1.9357884,13.810248,-193.54225,-119.63708
95,0.94,-118.48986,2.0700317,13.552971,-206.96678,-118.48986
96,0.95,-117.26658,2.2014053,13.275895,-220.10435,-117.26658
97,0.96,-115.96894,2.3297015,12.978379,-232.9342,-115.96894
98,0.97,-114.59877,2.4547067,12.659808,-245.43496,-114.59877
99,0.98,-113.158,2.5762019,12.319611,-257.58473,-113.158
100,0.99,-111.64873,2.693963,11.957278,-269.3611,-111.64873
101,1,-110.07316,2.8077622,11.572373,-280.7413,-110.07316
