No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
29,0.28,-34.644256,-3.951693,-9.2565544,405.26686,-34.644256
30,0.29,-36.9314,-4.0350215,-8.6407483,413.78499,-36.9314
31,0.3,-39.264371,-4.1117961,-7.9985539,421.65144,-39.264371
32,0.31,-41.639346,-4.1817692,-7.33106,428.84116,-41.639346
33,0.32,-44.052364,-4.2447081,-6.639614,435.33053,-44.052364
34,0.33,-46.499334,-4.3003973,-5.9258192,441.09768,-46.499334
35,0.34,-48.976049,-4.3486411,-5.191527,446.1227,-48.976049
36,0.35,-51.478197,-4.3892659,-4.4388249,450.38788,-51.478197
37,0.36,-54.001372,-4.422122,-3.6700199,453.8779,-54.001372
38,0.37,-56.541093,-4.4470862,-2.8876167,456.58006,-56.541093
39,0.38,-59.092812,-4.4640625,-2.0942928,458.48441,-59.092812
40,0.39,-61.65194,-4.4729841,-1.2928691,459.58388,-61.65194
41,0.4,-64.213853,-4.4738139,-0.48627792,459.87441,-64.213853
42,0.41,-66.773919,-4.4665454,0.3224718,459.35496,-66.773919
43,0.42,-69.327508,-4.4512028,1.1303307,458.02756,-69.327508
44,0.43,-71.870015,-4.4278408,1.9342461,455.89733,-71.870015
45,0.44,-74.396874,-4.396544,2.7311994,452.97236,-74.396874
46,0.45,-76.903574,-4.3574264,3.5182421,449.26367,-76.903574
47,0.46,-79.38568,-4.3106296,4.2925308,444.78507,-79.38568
48,0.47,-81.838844,-4.2563219,5.0513593,439.55303,-81.838844
49,0.48,-84.258821,-4.1946959,5.792188,433.58647,-84.258821
50,0.49,-86.641484,-4.1259668,6.5126691,426.90658,-86.641484
51,0.5,-88.982832,-4.0503701,7.2106685,419.53659,-88.982832
52,0.51,-91.279006,-3.9681592,7.8842826,411.50152,-91.279006
53,0.52,-93.526297,-3.8796029,8.5318509,402.82794,-93.526297
54,0.53,-95.721151,-3.7849827,9.1519636,393.54372,-95.721151
55,0.54,-97.860179,-3.6845905,9.7434649,383.67779,-97.860179
56,0.55,-99.940161,-3.5787261,10.305452,373.25985,-99.940161
57,0.56,-101.95805,-3.4676943,10.837269,362.32014,-101.95805
58,0.57,-103.91097,-3.3518031,11.3385,350.88923,-103.91097
59,0.58,-105.79624,-3.2313613,11.808955,338.99778,-105.79624
60,0.59,-107.61132,-3.1066763,12.248653,326.67632,-107.61132
61,0.6,-109.35388,-2.9780524,12.65781,313.9551,-109.35388
62,0.61,-111.02175,-2.8457892,13.036816,300.86389,-111.02175
63,0.62,-112.61291,-2.7101801,13.386213,287.43188,-112.61291
64,0.63,-114.12555,-2.571511,13.706679,273.68751,-114.12555
65,0.64,-115.55797,-2.4300594,13.999001,259.65839,-115.55797
66,0.65,-116.90867,-2.2860935,14.264056,245.37123,-116.90867
67,0.66,-118.17628,-2.1398719,14.502791,230.85176,-118.17628
68,0.67,-119.35956,-1.9916429,14.7162,216.12472,-119.35956
69,0.68,-120.45745,-1.8416443,14.905305,201.2138,-120.45745
70,0.69,-121.46898,-1.6901038,15.071138,186.14169,-121.46898
71,0.7,-122.39334,-1.5372386,15.214723,170.93006,-122.39334
72,0.71,-123.22983,-1.3832563,15.337064,155.59959,-123.22983
73,0.72,-123.97785,-1.2283547,15.439123,140.17003,-123.97785
74,0.73,-124.63694,-1.0727231,15.521817,124.66026,-124.63694
75,0.74,-125.20673,-0.91654219,15.585998,109.08833,-125.20673
76,0.75,-125.68696,-0.75998544,15.63245,93.471561,-125.68696
77,0.76,-126.07744,-0.60321955,15.661876,77.826606,-126.07744
78,0.77,-126.37812,-0.44640551,15.674894,62.169561,-126.37812
79,0.78,-126.589,-0.28969951,15.672032,46.516044,-126.589
80,0.79,-126.7102,-0.13325384,15.653722,30.881296,-126.7102
81,0.8,-126.74189,0.022782017,15.620298,15.280277,-126.74189
82,0.81,-126.68437,0.17826048,15.571997,-0.27222891,-126.68437
83,0.82,-126.53798,0.33303483,15.508955,-15.761522,-126.53798
84,0.83,-126.30318,0.48695824,15.431213,-31.172885,-126.30318
85,0.84,-125.9805,0.63988288,15.338713,-46.49149,-125.9805
86,0.85,-125.57055,0.79165892,15.231308,-61.702305,-125.57055
87,0.86,-125.07403,0.94213378,15.10876,-76.790015,-125.07403
88,0.87,-124.49173,1.0911513,14.970751,-91.738934,-124.49173
89,0.88,-123.82454,1.2385508,14.816889,-106.53294,-123.82454
90,0.89,-123.07343,1.384167,14.64671,-121.15541,-123.07343
91,0.9,-122.23947,1.5278289,14.459697,-135.58916,-122.23947
92,0.91,-121.32384,1.6693596,14.255278,-149.81641,-121.32384
93,0.92,-120.3278,1.808576,14.032848,-163.81873,-120.3278
94,0.93,-119.25275,1.9452883,13.791775,-177.57706,-119.25275
95,0.94,-118.10016,2.0793006,13.531412,-191.07166,-118.10016
96,0.95,-116.87165,2.2104103,13.251113,-204.28215,-116.87165
97,0.96,-115.56894,2.3384085,12.95025,-217.1875,-115.56894
98,0.97,-114.19388,2.4630805,12.628222,-229.7661,-114.19388
99,0.98,-112.74843,2.5842066,12.284474,-241.9958,-112.74843
100,0.99,-111.23469,2.7015619,11.918515,-253.85397,-111.23469
101,1,-109.65489,2.8149183,11.529929,-265.31758,-109.65489
