No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
31,0.3,17.188734,1,-3.6388135e-17,58885.14,17.188734
32,0.31,17.761692,1,-3.6388135e-17,58420.982,17.761692
33,0.32,18.334649,1,-3.6388135e-17,57956.823,18.334649
34,0.33,18.907607,1,-3.6388135e-17,57492.664,18.907607
35,0.34,19.480565,1,-3.6388135e-17,57028.505,19.480565
36,0.35,20.053523,1,-3.6388135e-17,56564.346,20.053523
37,0.36,20.626481,1,-3.6388135e-17,56100.187,20.626481
38,0.37,21.199438,1,-3.6388135e-17,55636.028,21.199438
39,0.38,21.772396,1,-3.6388135e-17,55171.869,21.772396
40,0.39,22.345354,1,-3.6388135e-17,54707.71,22.345354
41,0.4,22.918312,1,8.4837731e-17,54243.552,22.918312
42,0.41,23.49127,1,8.4837731e-17,53779.393,23.49127
43,0.42,24.064227,1,8.4837731e-17,53315.234,24.064227
44,0.43,24.637185,1,8.4837731e-17,52851.075,24.637185
45,0.44,25.210143,1,8.4837731e-17,52386.916,25.210143
46,0.45,25.783101,1,8.4837731e-17,51922.757,25.783101
47,0.46,26.356059,1,8.4837731e-17,51458.598,26.356059
48,0.47,26.929016,1,8.4837731e-17,50994.439,26.929016
49,0.48,27.501974,1,8.4837731e-17,50530.281,27.501974
50,0.49,28.074932,1,8.4837731e-17,50066.122,28.074932
51,0.5,28.64789,1,8.4837731e-17,49601.963,28.64789
52,0.51,29.220848,1,-3.6400111e-17,49137.804,29.220848
53,0.52,29.793805,1,-3.6400111e-17,48673.645,29.793805
54,0.53,30.366763,1,-3.6400111e-17,48209.486,30.366763
55,0.54,30.939721,1,-3.6400111e-17,47745.327,30.939721
56,0.55,31.512679,1,-3.6400111e-17,47281.168,31.512679
57,0.56,32.085637,1,8.4843128e-17,46817.009,32.085637
58,0.57,32.658594,1,8.4843128e-17,46352.851,32.658594
59,0.58,33.231552,1,8.4843128e-17,45888.692,33.231552
60,0.59,33.80451,1,8.4843128e-17,45424.533,33.80451
61,0.6,34.377468,1,-3.6404395e-17,44960.374,34.377468
62,0.61,34.950426,1,-3.6404395e-17,44496.215,34.950426
63,0.62,35.523383,1,-3.6404395e-17,44032.056,35.523383
64,0.63,36.096341,1,-3.6404395e-17,43567.897,36.096341
65,0.64,36.669299,1,-3.6404395e-17,43103.738,36.669299
66,0.65,37.242257,1,-3.6404395e-17,42639.579,37.242257
67,0.66,37.815214,1,-3.6404395e-17,42175.421,37.815214
68,0.67,38.388172,1,-3.6404395e-17,41711.262,38.388172
69,0.68,38.96113,1,-3.6404395e-17,41247.103,38.96113
70,0.69,39.534088,1,-3.6404395e-17,40782.944,39.534088
71,0.7,40.107046,1,-3.6404395e-17,40318.785,40.107046
72,0.71,40.680003,1,-3.6404395e-17,39854.626,40.680003
73,0.72,41.252961,1,-3.6404395e-17,39390.467,41.252961
74,0.73,41.825919,1,-3.6404395e-17,38926.308,41.825919
75,0.74,42.398877,1,-3.6404395e-17,38462.15,42.398877
76,0.75,42.971835,1,-3.6404395e-17,37997.991,42.971835
77,0.76,43.544792,1,-3.6404395e-17,37533.832,43.544792
78,0.77,44.11775,1,-3.6404395e-17,37069.673,44.11775
79,0.78,44.690708,1,-3.6404395e-17,36605.514,44.690708
80,0.79,45.263666,1,-3.6404395e-17,36141.355,45.263666
81,0.8,45.836624,1,-3.6404395e-17,35677.196,45.836624
82,0.81,46.409581,1,-3.6404395e-17,35213.037,46.409581
83,0.82,46.982539,1,-1.5767462e-16,34748.878,46.982539
84,0.83,47.555497,1,-2.7894583e-16,34284.72,47.555497
85,0.84,48.128455,1,-2.7894583e-16,33820.561,48.128455
86,0.85,48.701413,1,-4.00219e-16,33356.402,48.701413
87,0.86,49.27437,1,-4.00219e-16,32892.243,49.27437
88,0.87,49.847328,1,-4.00219e-16,32428.084,49.847328
89,0.88,50.420286,1,-4.00219e-16,31963.925,50.420286
90,0.89,50.993244,1,-4.00219e-16,31499.766,50.993244
91,0.9,51.566202,1,-4.00219e-16,31035.607,51.566202
92,0.91,52.139159,1,-4.00219e-16,30571.449,52.139159
93,0.92,52.712117,1,-2.7893914e-16,30107.29,52.712117
94,0.93,53.285075,1,-2.7893914e-16,29643.131,53.285075
95,0.94,53.858033,1,-2.7893914e-16,29178.972,53.858033
96,0.95,54.430991,1,-2.7893914e-16,28714.813,54.430991
97,0.96,55.003948,1,-2.7893914e-16,28250.654,55.003948
98,0.97,55.576906,1,-2.7893914e-16,27786.495,55.576906
99,0.98,56.149864,1,-2.7893914e-16,27322.336,56.149864
100,0.99,56.722822,1,-2.7893914e-16,26858.177,56.722822
101,1,57.29578,1,-2.7893914e-16,26394.019,57.29578
