No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
38,0.37,21.199438,1,5.034062e-14,5.5736018e+08,21.199438
39,0.38,21.772396,1,5.034062e-14,5.5271859e+08,21.772396
40,0.39,22.345354,1,5.034062e-14,5.48077e+08,22.345354
41,0.4,22.918312,1,5.034062e-14,5.4343542e+08,22.918312
42,0.41,23.49127,1,5.034062e-14,5.3879383e+08,23.49127
43,0.42,24.064227,1,5.034062e-14,5.3415224e+08,24.064227
44,0.43,24.637185,1,5.034062e-14,5.2951065e+08,24.637185
45,0.44,25.210143,1,-5.0699811e-13,5.2486906e+08,25.210143
46,0.45,25.783101,1,5.0340683e-14,5.2022747e+08,25.783101
47,0.46,26.356059,1,5.0340683e-14,5.1558588e+08,26.356059
48,0.47,26.929016,1,3.7955373e-14,5.1094429e+08,26.929016
49,0.48,27.501974,1,3.7955373e-14,5.0630271e+08,27.501974
50,0.49,28.074932,1,3.7955373e-14,5.0166112e+08,28.074932
51,0.5,28.64789,1,3.7955373e-14,4.9701953e+08,28.64789
52,0.51,29.220848,1,2.5570058e-14,4.9237794e+08,29.220848
53,0.52,29.793805,1,1.3184742e-14,4.8773635e+08,29.793805
54,0.53,30.366763,1,7.9942439e-16,4.8309476e+08,30.366763
55,0.54,30.939721,1,7.9942439e-16,4.7845317e+08,30.939721
56,0.55,31.512679,1,7.9942439e-16,4.7381158e+08,31.512679
57,0.56,32.085637,1,7.9942439e-16,4.6916999e+08,32.085637
58,0.57,32.658594,1,7.9942439e-16,4.6452841e+08,32.658594
59,0.58,33.231552,1,-1.15859e-14,4.5988682e+08,33.231552
60,0.59,33.80451,1,-1.15859e-14,4.5524523e+08,33.80451
61,0.6,34.377468,1,-1.15859e-14,4.5060364e+08,34.377468
62,0.61,34.950426,1,-1.15859e-14,4.4596205e+08,34.950426
63,0.62,35.523383,1,-1.15859e-14,4.4132046e+08,35.523383
64,0.63,36.096341,1,7.9943117e-16,4.3667887e+08,36.096341
65,0.64,36.669299,1,7.9943117e-16,4.3203728e+08,36.669299
66,0.65,37.242257,1,7.9943117e-16,4.2739569e+08,37.242257
67,0.66,37.815214,1,1.3184766e-14,4.2275411e+08,37.815214
68,0.67,38.388172,1,1.3184766e-14,4.1811252e+08,38.388172
69,0.68,38.96113,1,1.3184766e-14,4.1347093e+08,38.96113
70,0.69,39.534088,1,1.3184766e-14,4.0882934e+08,39.534088
71,0.7,40.107046,1,2.5570107e-14,4.0418775e+08,40.107046
72,0.71,40.680003,1,2.5570107e-14,3.9954616e+08,40.680003
73,0.72,41.252961,1,2.5570107e-14,3.9490457e+08,41.252961
74,0.73,41.825919,1,2.5570107e-14,3.9026298e+08,41.825919
75,0.74,42.398877,1,2.5570107e-14,3.856214e+08,42.398877
76,0.75,42.971835,1,2.5570107e-14,3.8097981e+08,42.971835
77,0.76,43.544792,1,2.5570107e-14,3.7633822e+08,43.544792
78,0.77,44.11775,1,1.3184757e-14,3.7169663e+08,44.11775
79,0.78,44.690708,1,1.3184757e-14,3.6705504e+08,44.690708
80,0.79,45.263666,1,1.3184757e-14,3.6241345e+08,45.263666
81,0.8,45.836624,1,1.3184757e-14,3.5777186e+08,45.836624
82,0.81,46.409581,1,7.9940248e-16,3.5313027e+08,46.409581
83,0.82,46.982539,1,-1.1585954e-14,3.4848868e+08,46.982539
84,0.83,47.555497,1,-1.1585954e-14,3.438471e+08,47.555497
85,0.84,48.128455,1,-1.1585954e-14,3.3920551e+08,48.128455
86,0.85,48.701413,1,-1.1585954e-14,3.3456392e+08,48.701413
87,0.86,49.27437,1,-1.1585954e-14,3.2992233e+08,49.27437
88,0.87,49.847328,1,-1.1585954e-14,3.2528074e+08,49.847328
89,0.88,50.420286,1,-1.1585954e-14,3.2063915e+08,50.420286
90,0.89,50.993244,1,-1.1585954e-14,3.1599756e+08,50.993244
91,0.9,51.566202,1,-1.1585954e-14,3.1135597e+08,51.566202
92,0.91,52.139159,1,-1.1585954e-14,3.0671439e+08,52.139159
93,0.92,52.712117,1,-1.1585954e-14,3.020728e+08,52.712117
94,0.93,53.285075,1,-1.1585954e-14,2.9743121e+08,53.285075
95,0.94,53.858033,1,-1.1585954e-14,2.9278962e+08,53.858033
96,0.95,54.430991,1,-1.1585954e-14,2.8814803e+08,54.430991
97,0.96,55.003948,1,-1.1585954e-14,2.8350644e+08,55.003948
98,0.97,55.576906,1,7.9942063e-16,2.7886485e+08,55.576906
99,0.98,56.149864,1,1.3184796e-14,2.7422326e+08,56.149864
100,0.99,56.722822,1,1.3184796e-14,2.6958167e+08,56.722822
101,1,57.29578,1,7.9941835e-16,2.6494009e+08,57.29578
