No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
1,0,0,0,2514117.8,7.2909907e+08,0
2,0.01,21.40409,-696.12518,1326096.9,5.5577199e+08,21.40409
3,0.02,102.81377,-965.51482,-715167.32,-1.0370911e+08,102.81377
4,0.03,88.481222,242.27531,128339.01,12279546,88.481222
5,0.04,91.37756,-5.2634065,-13992.358,-11159225,91.37756
6,0.05,89.920935,8.122986,2125.2173,639701.06,89.920935
7,0.06,90.056205,1.6056863,273.9191,-455483.41,90.056205
8,0.07,90.011812,-0.23426722,-31.357198,-95663.396,90.011812
9,0.08,89.99825,0.0032366185,5.38119,14176.157,89.99825
10,0.09,89.999762,0.015792866,2.6308131,1926.6769,89.999762
11,0.1,89.99987,-0.0010375653,-0.24509102,1056.2526,89.99987
12,0.11,89.999752,-0.00040205943,-0.039329951,2009.6163,89.999752
13,0.12,89.999755,0.00011065061,0.021070685,1984.9777,89.999755
14,0.13,89.999759,6.9443035e-06,0.00010980826,1955.3038,89.999759
15,0.14,89.999758,-4.9987158e-06,-0.00075959853,1960.8783,89.999758
16,0.15,89.999758,3.5686775e-07,0.00010383939,1961.6312,89.999758
17,0.16,89.999758,1.7731019e-07,2.2642626e-05,1961.3337,89.999758
18,0.17,89.999758,-3.4179236e-08,-6.5517528e-06,1961.3404,89.999758
19,0.18,89.999758,-3.2322253e-09,-1.207836e-07,1961.3525,89.999758
20,0.19,89.999758,1.8381988e-09,2.9776707e-07,1961.3509,89.999758
21,0.2,89.999758,-7.4286729e-11,-2.8243345e-08,1961.3506,89.999758
22,0.21,89.999758,-6.7606548e-11,-8.969103e-09,1961.3507,89.999758
23,0.22,89.999758,1.1110933e-11,2.2581311e-09,1961.3507,89.999758
24,0.23,89.999758,1.5711287e-12,1.1672341e-10,1961.3507,89.999758
25,0.24,89.999758,-6.556291e-13,-1.0954272e-10,1961.3507,89.999758
26,0.25,89.999758,3.0306979e-14,9.2148332e-12,1961.3507,89.999758
27,0.26,89.999758,3.0059785e-14,3.0551315e-12,1961.3507,89.999758
28,0.27,89.999758,1.8402547e-15,-8.6292488e-13,1961.3507,89.999758
29,0.28,89.999758,1.404023e-16,-4.0096512e-13,1961.3507,89.999758
30,0.29,89.999758,2.9750101e-15,5.531881e-14,1961.3507,89.999758
31,0.3,89.999758,1.0288143e-14,5.0598179e-13,1961.3507,89.999758
32,0.31,89.999758,2.2024256e-14,9.5106812e-13,1961.3507,89.999758
33,0.32,89.999758,5.6407845e-15,-7.7520871e-13,1961.3507,89.999758
34,0.33,89.999758,4.8017349e-15,-3.1433954e-13,1961.3507,89.999758
35,0.34,89.999758,8.4864403e-15,1.4086718e-13,1961.3507,89.999758
36,0.35,89.999758,1.6638948e-14,5.9045626e-13,1961.3507,89.999758
37,0.36,89.999758,-3.2838544e-15,-1.1313681e-12,1961.3507,89.999758
38,0.37,89.999758,-7.6182344e-15,-6.6608136e-13,1961.3507,89.999758
39,0.38,89.999758,-7.3853488e-15,-2.0650141e-13,1961.3507,89.999758
40,0.39,89.999758,-2.6415109e-15,2.4742205e-13,1961.3507,89.999758
41,0.4,89.999758,6.5575339e-15,6.9574367e-13,1961.3507,89.999758
42,0.41,89.999758,2.0156502e-14,1.1385124e-12,1961.3507,89.999758
43,0.42,89.999758,5.6129878e-15,-5.9006345e-13,1961.3507,89.999758
44,0.43,89.999758,6.5912551e-15,-1.3146999e-13,1961.3507,89.999758
45,0.44,89.999758,1.207079e-14,3.2147901e-13,1961.3507,89.999758
46,0.45,89.999758,-1.0491856e-14,-1.3970168e-12,1961.3507,89.999758
47,0.46,89.999758,-1.7433186e-14,-9.2842755e-13,1961.3507,89.999758
48,0.47,89.999758,1.2712918e-14,1.7002644e-12,1961.3507,89.999758
49,0.48,89.999758,3.6836484e-15,-3.5196508e-14,1961.3507,89.999758
50,0.49,89.999758,1.0108354e-14,4.1658154e-13,1961.3507,89.999758
51,0.5,89.999758,2.0966985e-14,8.6276926e-13,1961.3507,89.999758
52,0.51,89.999758,3.7168439e-15,-8.6241967e-13,1961.3507,89.999758
53,0.52,89.999758,2.0218771e-15,-4.0047101e-13,1961.3507,89.999758
54,0.53,89.999758,4.8612617e-15,5.5801969e-14,1961.3507,89.999758
55,0.54,89.999758,1.2179063e-14,5.0645407e-13,1961.3507,89.999758
56,0.55,89.999758,-8.5680118e-15,-1.2143203e-12,1961.3507,89.999758
57,0.56,89.999758,-1.3716209e-14,-7.479866e-13,1961.3507,89.999758
58,0.57,89.999758,1.8200737e-14,1.8784676e-12,1961.3507,89.999758
59,0.58,89.999758,1.0920345e-14,1.407964e-13,1961.3507,89.999758
60,0.59,89.999758,1.9072011e-14,5.903765e-13,1961.3507,89.999758
61,0.6,89.999758,-8.5164923e-16,-1.1314518e-12,1961.3507,89.999758
62,0.61,89.999758,-5.1869989e-15,-6.6617392e-13,1961.3507,89.999758
63,0.62,89.999758,-4.9551695e-15,-2.0660268e-13,1961.3507,89.999758
64,0.63,89.999758,-2.1247339e-16,2.4731218e-13,1961.3507,89.999758
65,0.64,89.999758,8.9854186e-15,6.9563019e-13,1961.3507,89.999758
66,0.65,89.999758,2.2583125e-14,1.1383905e-12,1961.3507,89.999758
67,0.66,89.999758,8.0382663e-15,-5.9019373e-13,1961.3507,89.999758
