No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
29,0.28,89.999989,6.5252967e-16,-6.5832934e-13,1961.331,89.999989
30,0.29,89.999989,5.5129217e-15,1.0458302e-13,1961.331,89.999989
31,0.3,89.999989,1.7995771e-14,8.6705096e-13,1961.331,89.999989
32,0.31,89.999989,4.8286209e-15,-5.8879302e-13,1961.331,89.999989
33,0.32,89.999989,1.0383758e-14,1.7407812e-13,1961.331,89.999989
34,0.33,89.999989,2.3560936e-14,9.3650462e-13,1961.331,89.999989
35,0.34,89.999989,1.1087705e-14,-5.1938054e-13,1961.331,89.999989
36,0.35,89.999989,1.7336343e-14,2.4344898e-13,1961.331,89.999989
37,0.36,89.999989,-2.0613892e-15,-1.2120325e-12,1961.331,89.999989
38,0.37,89.999989,-2.7331944e-15,-4.4879783e-13,1961.331,89.999989
39,0.38,89.999989,4.2206949e-15,3.1399334e-13,1961.331,89.999989
40,0.39,89.999989,1.8795824e-14,1.0763397e-12,1961.331,89.999989
41,0.4,89.999989,7.7197346e-15,-3.7962603e-13,1961.331,89.999989
42,0.41,89.999989,1.5364709e-14,3.8312296e-13,1961.331,89.999989
43,0.42,89.999989,-2.6374898e-15,-1.0724389e-12,1961.331,89.999989
44,0.43,89.999989,-1.9145768e-15,-3.0928545e-13,1961.331,89.999989
45,0.44,89.999989,6.4332201e-15,4.5342465e-13,1961.331,89.999989
46,0.45,89.999989,2.2401439e-14,1.2156895e-12,1961.331,89.999989
47,0.46,89.999989,1.2717623e-14,-2.4035791e-13,1961.331,89.999989
48,0.47,89.999989,-1.1513941e-14,-1.6955569e-12,1961.331,89.999989
49,0.48,89.999989,1.625125e-14,1.2858271e-12,1961.331,89.999989
50,0.49,89.999989,7.2682138e-15,-1.7026005e-13,1961.331,89.999989
51,0.5,89.999989,1.7005025e-14,5.9236739e-13,1961.331,89.999989
52,0.51,89.999989,1.0934408e-15,-8.6331648e-13,1961.331,89.999989
53,0.52,89.999989,3.9057467e-15,-1.002851e-13,1961.331,89.999989
54,0.53,89.999989,1.4341706e-14,6.6230226e-13,1961.331,89.999989
55,0.54,89.999989,-8.7113381e-16,-7.9342191e-13,1961.331,89.999989
56,0.55,89.999989,2.6395139e-15,-3.0430791e-14,1961.331,89.999989
57,0.56,89.999989,1.3773409e-14,7.3211608e-13,1961.331,89.999989
58,0.57,89.999989,-7.4189946e-16,-7.2364854e-13,1961.331,89.999989
59,0.58,89.999989,3.4658754e-15,3.9302143e-14,1961.331,89.999989
60,0.59,89.999989,1.529649e-14,8.0180837e-13,1961.331,89.999989
61,0.6,89.999989,1.4774954e-15,-6.5399687e-13,1961.331,89.999989
62,0.61,89.999989,6.3811745e-15,1.0891299e-13,1961.331,89.999989
63,0.62,89.999989,1.8907282e-14,8.7137818e-13,1961.331,89.999989
64,0.63,89.999989,5.7833668e-15,-5.844683e-13,1961.331,89.999989
65,0.64,89.999989,1.1381713e-14,1.7840033e-13,1961.331,89.999989
66,0.65,89.999989,-8.6659187e-15,-1.277042e-12,1961.331,89.999989
67,0.66,89.999989,-9.9872335e-15,-5.1376832e-13,1961.331,89.999989
68,0.67,89.999989,-3.6824634e-15,2.490619e-13,1961.331,89.999989
69,0.68,89.999989,1.0243943e-14,1.0114477e-12,1961.331,89.999989
70,0.69,89.999989,3.1787515e-14,1.7733874e-12,1961.331,89.999989
71,0.7,89.999989,2.7675781e-14,3.1701351e-13,1961.331,89.999989
72,0.71,89.999989,9.0130266e-15,-1.1385124e-12,1961.331,89.999989
73,0.72,89.999989,9.0757548e-15,-3.7532226e-13,1961.331,89.999989
74,0.73,89.999989,1.6763726e-14,3.8742401e-13,1961.331,89.999989
75,0.74,89.999989,-1.1955068e-15,-1.0681409e-12,1961.331,89.999989
76,0.75,89.999989,-4.2965374e-16,-3.0499009e-13,1961.331,89.999989
77,0.76,89.999989,7.961056e-15,4.5771729e-13,1961.331,89.999989
78,0.77,89.999989,2.3972157e-14,1.2199792e-12,1961.331,89.999989
79,0.78,89.999989,1.4331194e-14,-2.3607117e-13,1961.331,89.999989
80,0.79,89.999989,-9.8575434e-15,-1.6912729e-12,1961.331,89.999989
81,0.8,89.999989,-1.5317549e-14,-9.2775797e-13,1961.331,89.999989
82,0.81,89.999989,2.0118947e-14,2.0531804e-12,1961.331,89.999989
83,0.82,89.999989,1.8802738e-14,5.9664624e-13,1961.331,89.999989
84,0.83,89.999989,2.9338987e-15,-8.5904058e-13,1961.331,89.999989
85,0.84,89.999989,5.788923e-15,-9.60119e-14,1961.331,89.999989
86,0.85,89.999989,1.626757e-14,6.6657251e-13,1961.331,89.999989
87,0.86,89.999989,1.0973922e-15,-7.8915436e-13,1961.331,89.999989
88,0.87,89.999989,4.6506713e-15,-2.6166183e-14,1961.331,89.999989
89,0.88,89.999989,1.5827172e-14,7.3637798e-13,1961.331,89.999989
90,0.89,89.999989,1.354442e-15,-7.1938934e-13,1961.331,89.999989
91,0.9,89.999989,5.6047648e-15,4.3558411e-14,1961.331,89.999989
92,0.91,89.999989,1.7477898e-14,8.0606171e-13,1961.331,89.999989
93,0.92,89.999989,3.701393e-15,-6.4974646e-13,1961.331,89.999989
94,0.93,89.999989,8.6475323e-15,1.1316047e-13,1961.331,89.999989
95,0.94,89.999989,2.1216071e-14,8.7562273e-13,1961.331,89.999989
96,0.95,89.999989,8.1345571e-15,-5.8022668e-13,1961.331,89.999989
97,0.96,89.999989,1.3775272e-14,1.826388e-13,1961.331,89.999989
98,0.97,89.999989,-6.2300187e-15,-1.2728065e-12,1961.331,89.999989
99,0.98,89.999989,-7.5090217e-15,-5.0953569e-13,1961.331,89.999989
100,0.99,89.999989,-1.1619691e-15,2.5329161e-13,1961.331,89.999989
101,1,89.999989,1.2806687e-14,1.0156743e-12,1961.331,89.999989
